"InternalHPID","SignatureHPID","UPRN","Price","PricePerSquareMetre","LandRegistryTransactionDate","SquareMetreSource","IndexedPrice","IndexedPricePerSquareMetre","LandRegistryPropertyType","SquareMetreSourcePropertyType","NewBuildFlag","Tenure","CouncilTaxBand","LocalAuthorityCode","SignatureHPIDCentroid_x","SignatureHPIDCentroid_y",
"69f59a71-719e-7045-2925-7eaa3c07184d","c7db8ca7-ebb3-d880-b5f8-a83ceb716582","100022935030","2405000","2943.6964504283965","2016-10-19","Epc Non Domestic","2839077.49","3475","O","A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways","N","F","","E09000001","533633.759","180973.884",
"94a8f604-a066-ad1d-fea5-068a7ff67bd7","e529a0a1-8393-bfd7-e025-caf6d89b1875","100022937231","1000000","58823.529411764706","2017-03-28","Epc Non Domestic","1095777.92","64457.52","O","A1/A2 Retail and Financial/Professional services","N","L","","E09000001","531595.588","181130.719",
"71aa3079-9b8b-4401-58a2-7bb3bf392380","0944099f-4767-7fc2-ca07-495e4290108b","200000075608","550000","13414.634146341463","2021-08-10","Epc Domestic","561797.16","13702.37","F","Flat","N","L","E","E09000001","533652.45","181044.15",
"66cec218-e9d9-757f-5671-fb5b0de08358","9daa9cd5-83fc-c75d-cb22-e535b47a461b","200000073701","91000","2275","1998-01-09","Epc Domestic","683566.09","17089.15","F","Flat","N","L","D","E09000001","532125.47","181906.986",
"6a0a15ca-125f-6b09-515e-90810675c573","5614e794-72f9-ceb5-6243-26e0ca80ada5","200000072285","181000","3067.7966101694915","2004-10-06","Epc Domestic","583049.64","9882.2","F","Flat","N","L","","E09000001","533535.3705","181405.097",
"80171e1b-a13e-956a-1180-0552051e6272","aaa17f02-9827-2626-6654-cedc56eb2655","100022935071","15392000","6303.030303030303","2017-01-05","Epc Non Domestic","17557842.3","7189.94","O","B1 Offices and Workshop businesses","N","L","","E09000001","533583.885","181006.776",
"b7443e67-1911-98e8-7e3f-3baa8d397a91","acb90ca9-8895-4816-57ce-d738613860aa","200000074512","156000","2260.8695652173915","1999-10-01","Epc Domestic","891582.06","12921.48","F","Flat","N","L","E","E09000001","532550.9176666667","181724.13466666665",
"cba5d975-a3f6-5437-5a12-f76e256d88c8","5ef7748a-0dbb-0dcd-1589-b3fa2c2e8a4f","95505547","640000","7441.860465116279","2006-06-23","Epc Domestic","1960050.85","22791.29","F","Flat","N","L","","E09000001","531405.569","180931.619",
"612c7988-5576-00f7-d9a8-5697c6a4f6b5","86462ce8-63a2-4d54-9235-95c689fa01b3","100022934516","110000","1774.1935483870968","2000-01-17","Epc Domestic","591571.68","9541.48","F","Flat","N","F","F","E09000001","532216.853","181992.42",
"97deabfc-49b9-e503-5210-b96e78284a3d","4cfdfc38-3d58-e16c-bd04-9f73c7c052a6","100020001278","335000","4527.027027027027","2002-11-15","Epc Domestic","1116248.66","15084.44","F","Flat","N","L","","E09000001","533012.7093333333","180732.99233333333",
"0a950ba9-359e-903e-5336-8af66c07679f","5a1e430f-8c83-aebe-9a45-55882b8a7a6b","95513439","640200","16847.36842105263","2014-10-28","Epc Domestic","784337.84","20640.47","F","Flat","Y","L","E","E09000001","532413.99","181650.495",
"4ea105cf-61b8-25da-1c22-c100099b9775","c0bb0789-7fca-943e-115c-0fd8de7be168","95510818","490000","15312.5","2011-11-18","Epc Domestic","956823.26","29900.73","F","Flat","Y","L","E","E09000001","532388.358","181865.999",
"a3448eca-069c-42fa-795c-83a0dfaa3ef7","0944099f-4767-7fc2-ca07-495e4290108b","200000075607","249950","4097.540983606557","1999-02-23","Epc Domestic","1418914.86","23260.9","F","Flat","N","L","E","E09000001","533652.45","181044.15",
"af7233b6-b778-3819-1d5d-dea50c1f2260","70da8256-e417-6d8c-339e-15cc880c3884","95514452","650000","19696.969696969696","2017-05-19","Epc Domestic","646289.72","19584.54","F","Flat","Y","L","E","E09000001","532131.354","181987.142",
"5ede6cc0-1f69-3984-4132-60e5cf3952f3","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070481","188000","2892.3076923076924","1999-12-15","Epc Domestic","1037416.05","15960.25","F","Flat","Y","L","F","E09000001","532216.651","180812.792",
"757039b6-8dc3-f7c6-31b8-f9deae831162","5614e794-72f9-ceb5-6243-26e0ca80ada5","200000072302","110000","1746.031746031746","2001-02-15","Epc Domestic","518606.06","8231.84","F","Flat","N","L","","E09000001","533535.3705","181405.097",
"fe4f4ba5-2fde-37ce-52d6-7e7e8eb74f60","5ef7748a-0dbb-0dcd-1589-b3fa2c2e8a4f","95505553","1050000","12352.941176470587","2013-03-21","Epc Domestic","1860258.88","21885.4","F","Flat","N","L","","E09000001","531405.569","180931.619",
"c7318013-edd6-c8cc-93cd-495431e527da","88b0624a-92be-8726-6b66-70aecb5a0193","100022924538","189500","2461.038961038961","1996-07-12","Epc Domestic","1814095.98","23559.69","F","Flat","Y","L","G","E09000001","532064.108","181510.886",
"4c79b146-6445-d901-e539-347ce7c6a56d","5c01fdf1-be08-06b5-f1da-c34dac2b4ea7","95510836","475000","14843.75","2011-07-05","Epc Domestic","1056090.12","33002.82","F","Flat","Y","L","E","E09000001","532388.358","181865.999",
"13192e8b-4f6e-9382-20d3-75905bd16420","165ff22e-a89d-7805-e7de-ba08434a04d0","95506808","475000","9895.833333333334","2015-06-10","Epc Domestic","572026.94","11917.23","F","Flat","N","L","E","E09000001","532184.701","180785.9255",
"569e76a2-2ac2-834e-f7a6-c00cf04814f6","d57b737b-0539-f274-4fb3-8f999ae6dfcc","200000072837","135000","3970.5882352941176","2000-02-22","Epc Domestic","724262.22","21301.83","F","Flat","N","L","D","E09000001","532358.6555","181951.506",
"55deca8c-5a51-f7ab-cd6b-8a927c061cbb","a010a32e-2a50-67fb-c709-ee8b2d319bde","95505903","490000","7777.777777777777","2012-12-07","Epc Domestic","932336.83","14799","F","Flat","N","L","E","E09000001","531736.249","181561.631",
"a912e0cd-95b5-dd8a-c823-d4220e50570f","9daa9cd5-83fc-c75d-cb22-e535b47a461b","200000073751","63000","2423.076923076923","1997-06-23","Epc Domestic","497407.39","19131.05","F","Flat","N","L","C","E09000001","532125.47","181906.986",
"fc7ba7c6-1184-0157-9f98-b3e3faa65ba7","773aaa9e-efeb-e25e-bc4f-f9578d35c55a","200000073244","460000","6865.671641791045","2011-07-29","Epc Domestic","1022739.9","15264.77","F","Maisonette","N","L","E","E09000001","532141.566","181939.821",
"2972ba08-4c50-4feb-df48-5d6d6bc6a8f3","e7b433db-a9e5-fdac-39de-ef9ed993a035","95505862","290000","6744.186046511628","2003-06-25","Epc Domestic","1013444.46","23568.48","F","Flat","Y","L","E","E09000001","531736.249","181561.631",
"148a57f7-fb99-68f8-a466-f7e6d84f88e3","c9536884-5828-9feb-f7da-7908a9c885ae","","99995","","2020-01-29","VOA","120899.46","","O","","N","L","","E09000001","532881.433","181693.098",
"9e873d79-534c-4709-0acf-84818542d836","e7b433db-a9e5-fdac-39de-ef9ed993a035","95505842","265000","4206.349206349207","2003-06-26","Epc Domestic","926078.56","14699.66","F","Flat","Y","L","E","E09000001","531736.249","181561.631",
"abd4e5c4-85af-06a4-de7b-8403773cbe40","0748dd7d-3226-e714-47ed-935d25a8a608","100023533578","13600000","16346.153846153846","2014-12-18","Epc Non Domestic","16446728.91","19767.7","O","B8 Storage or Distribution","N","F","","E09000001","531486.165","181550.656",
"9500ca10-1bca-3d62-e8c0-801af782210e","9e34cef3-f191-8d32-c00c-68be17b768ef","100020001338","195000","4756.09756097561","1998-04-24","Epc Domestic","1114731.91","27188.58","F","Flat","Y","L","","E09000001","531397.881","181297.224",
"f812fc73-71f0-f73e-15f9-52d54ded7472","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070541","950000","10000","2014-07-28","Epc Domestic","1226614.12","12911.73","F","Flat","N","L","G","E09000001","532216.651","180812.792",
"82a6c63f-1abc-6df9-b655-bce1dfb945b2","5a1e430f-8c83-aebe-9a45-55882b8a7a6b","95513365","530000","13250","2015-02-17","Epc Domestic","651675.86","16291.9","F","Flat","Y","L","E","E09000001","532413.99","181650.495",
"9bc97cde-cffc-a35d-639c-97149016d635","5a1e430f-8c83-aebe-9a45-55882b8a7a6b","95513409","640000","13617.021276595744","2014-12-10","Epc Domestic","773526","16458","F","Flat","Y","L","E","E09000001","532413.99","181650.495",
"bf1abae3-a69b-41fa-87f4-62f0b85ab5f3","b6e5ae59-afdd-9676-3cda-e90d91818b22","200000075074","235000","7121.212121212121","2005-02-18","Epc Domestic","759736.19","23022.31","F","House","N","L","","E09000001","531230.431","181211.494",
"5aa97fea-7a33-e731-71c7-77784a4e9f7d","df7c7b56-c365-2ecd-ff1b-e5fa90c187f5","95500463","244950","3499.285714285714","2001-02-06","Epc Domestic","1154841.41","16497.73","F","Flat","Y","L","F","E09000001","532110.668","181638.855",
"ed71d05a-8c68-e501-8ab5-77a3062821a9","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070485","196000","3015.3846153846152","2002-08-21","Epc Domestic","668021.13","10277.25","F","Flat","N","L","F","E09000001","532216.651","180812.792",
"fde6dd52-e577-35f5-692a-4546100d354f","f67ad54f-095f-b6b2-a7e5-2b3f16ac1f9c","95511139","1224107","","2019-07-05","VOA","1515875.87","","O","","N","L","","E09000001","533147.5485651011","181547.92705629434",
"99a0cbd4-34c9-707c-bd16-4b121ccad84d","99d24e6e-898a-c93f-e1af-9c76d8a4ba42","200000072791","145000","2071.4285714285716","1998-10-22","Epc Domestic","836046.9","11943.53","F","Flat","Y","L","E","E09000001","532542.227","181717.327",
"515a0430-27e5-2d88-904f-43d1018649de","99d24e6e-898a-c93f-e1af-9c76d8a4ba42","200000072694","850000","10000","2014-05-09","Epc Domestic","1164365.61","13698.42","F","Flat","N","L","E","E09000001","532542.227","181717.327",
"74e88f26-8aeb-4bf5-52e5-344e2e6019e5","70da8256-e417-6d8c-339e-15cc880c3884","95514485","700000","14893.617021276596","2017-10-23","Epc Domestic","799286.64","17006.1","F","Flat","Y","L","F","E09000001","532131.354","181987.142",
"812aba6c-37e3-2c2e-cd87-2e916ba4787a","5a1e430f-8c83-aebe-9a45-55882b8a7a6b","95513420","700000","13725.490196078432","2015-01-07","Epc Domestic","835332.93","16379.08","F","Flat","N","L","E","E09000001","532413.99","181650.495",
"c6978074-fcf7-e194-e11d-7c2aaf852eab","99d24e6e-898a-c93f-e1af-9c76d8a4ba42","200000072760","97500","1989.795918367347","1996-11-04","Epc Domestic","913227.88","18637.3","F","Flat","Y","L","E","E09000001","532542.227","181717.327",
"f10226e5-e534-cea0-7861-ebab4feeb21e","0b3e44b1-5498-8f7a-256f-ab872e494c35","200000069200","145000","2338.7096774193546","1999-12-20","Epc Domestic","800134.72","12905.4","F","Flat","N","L","D","E09000001","532249.482","180805.924",
"65a55721-4a70-62e6-718f-5932216f0559","eb623d3d-b7d3-9165-9172-40db574d9535","95515186","883500","18406.25","2020-04-17","Epc Domestic","899868.39","18747.26","F","Flat","Y","L","E","E09000001","531966.855","181656.906",
"cca14b3f-4c86-17b6-05cc-7c451be16720","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070491","474995","4567.259615384615","2000-04-28","Epc Domestic","2423811.21","23305.88","F","Flat","Y","L","G","E09000001","532216.651","180812.792",
"a2f8f484-2936-aff9-158b-53d479cde5b6","c1b4cb2a-69f8-80cf-4b98-770babf2fb39","200000071984","305000","7261.9047619047615","2011-12-13","Epc Domestic","574560.58","13680.01","F","Flat","N","L","","E09000001","533450.358","181644.639",
"0430389d-7938-b601-5afe-fe71e36e38f6","0bcd23a8-af6c-ac95-38d1-5edf6b644ac7","95513110","1500000","17857.14285714286","2014-12-16","Epc Domestic","1812951.57","21582.76","F","Flat","Y","L","G","E09000001","531244.162","181250.553",
"7f2926db-1683-9179-711a-1625522d43b6","e6f7844a-1016-37f3-8a6b-b1d9d8c8a351","200000073837","822500","8567.708333333334","2010-09-20","Epc Domestic","1689215.25","17595.99","F","Flat","N","L","G","E09000001","532142.809","181881.777",
"2cce306c-0d61-2475-ac10-070ba2e686eb","b6e5ae59-afdd-9676-3cda-e90d91818b22","95509742","200000","8333.333333333334","2009-07-24","Epc Domestic","492951.91","20539.66","F","Flat","N","L","","E09000001","531230.431","181211.494",
"8f515ace-18c0-12f1-e6d0-e33376f8c28a","165ff22e-a89d-7805-e7de-ba08434a04d0","95506826","445000","6846.153846153846","2008-02-20","Epc Domestic","916181.63","14095.1","F","Flat","Y","L","E","E09000001","532184.701","180785.9255",
"07cecb64-6360-60a7-3073-84621a85b9c5","9daa9cd5-83fc-c75d-cb22-e535b47a461b","200000073781","460000","18400","2018-09-26","Epc Domestic","537239.72","21489.59","F","Flat","N","L","C","E09000001","532125.47","181906.986",
"0117a025-08c8-f1a6-8cbb-4cfef32906c8","0bcd23a8-af6c-ac95-38d1-5edf6b644ac7","95513159","2507000","19740.15748031496","2015-08-28","Epc Domestic","3083942.86","24283.01","F","Maisonette","Y","L","H","E09000001","531244.162","181250.553",
"e7c4d43f-0734-7c3d-6e7f-9338b8351cd7","a4a829cd-26bc-c680-5580-4f5f05afeb12","200000074083","121500","1104.5454545454545","1996-03-27","Epc Domestic","1210689","11006.26","F","Flat","Y","L","G","E09000001","532264.1100000001","181864.835",
"51331746-6c93-f73c-819c-3d1f84c8a5aa","210ab49e-4cf7-9714-b4bf-b6f1b80e1e94","95513058","1462500","10156.25","2014-01-29","Epc Domestic","2188367.08","15196.99","F","Flat","Y","L","G","E09000001","533042.544","180737.044",
"5934460e-b905-9f57-309b-ba67adf73bcb","4cfdfc38-3d58-e16c-bd04-9f73c7c052a6","100020001282","499000","10847.826086956522","2018-05-11","Epc Domestic","586117.05","12741.68","F","Flat","N","L","","E09000001","533012.7093333333","180732.99233333333",
"c6b2238b-56f4-bf21-4ba5-58739c51448b","0ca8b461-92bf-a850-bf6f-0846f77fed01","200000073222","245000","5697.674418604651","2006-05-05","Epc Domestic","730828.7","16996.02","F","Maisonette","N","L","D","E09000001","532203.694","181904.756",
"3eeaa7d7-97bd-3c6b-0812-4ab518968d2d","05d0e8fe-af68-ed9d-5bd6-63e3d3a86f58","200000073112","175000","6250","2005-05-03","Epc Domestic","524765.76","18741.63","F","Flat","N","L","C","E09000001","532372.2845000001","181984.0035",
"8a2b7f08-e00a-b78c-febe-b25edf909134","c0d8c729-dc7c-38e1-0a0e-9daaa7349be3","200000074298","895000","12260.27397260274","2016-11-25","Epc Domestic","1022192.3","14002.63","F","Flat","N","L","E","E09000001","532542.227","181717.327",
"a436af3c-6f96-37da-5e75-5edf96b81cee","bbe90362-c5de-e8c9-875e-5618ed7ca3a8","95514533","997500","15113.636363636364","2017-12-01","Epc Domestic","1198402.71","18157.62","F","Flat","Y","L","F","E09000001","532043.744","181644.815",
"fdf11190-7575-807f-08b0-d40d190061c6","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070441","360000","6666.666666666667","2007-08-24","Epc Domestic","709661.85","13141.89","F","Flat","N","L","F","E09000001","532216.651","180812.792",
"fdd3c3af-3a2c-a5a1-79c0-d8a6c35bb8c2","b0e6673b-5fe0-61c4-01a3-6239f439b883","95514807","786000","16375","2018-08-31","Epc Domestic","937540.19","19532.09","F","Flat","Y","L","F","E09000001","532018.741","181688.305",
"243a1bcc-2379-3610-2b6b-38fab5e8e3ae","df7c7b56-c365-2ecd-ff1b-e5fa90c187f5","95500467","249450","3723.134328358209","2001-03-02","Epc Domestic","1232695.68","18398.44","F","Flat","Y","L","F","E09000001","532110.668","181638.855",
"0660eadc-e7be-ea58-ef97-d34e6959a985","4ed14c71-7fae-9556-44c7-f8c334de13bf","95514218","900000","17307.69230769231","2016-12-13","Epc Domestic","1036595.93","19934.54","F","Flat","Y","L","G","E09000001","531910.253","181678.153",
"d28a3ba8-0b31-b06d-ba2a-5c07b6f2e41a","1daae0b6-d58e-49bc-87f3-74dc44186887","200000069461","617500","11650.943396226416","2010-03-29","Epc Domestic","1158388.72","21856.39","F","Flat","N","L","G","E09000001","533446.659","180742.528",
"8ce44e3b-f8ab-435a-324a-d8e1e2da4df4","f685e44d-6831-40ee-0007-1bbd348de679","200000071627","210000","7241.379310344828","2010-08-09","Epc Domestic","443615.31","15297.08","F","Flat","N","L","B","E09000001","532146.093","182056.39150000003",
"bc156193-3331-82d4-3227-f0804cd118dc","0bcd23a8-af6c-ac95-38d1-5edf6b644ac7","95513144","1921499","17468.172727272726","2014-12-18","Epc Domestic","2322389.76","21112.63","F","Flat","Y","L","G","E09000001","531244.162","181250.553",
"b813af05-6872-0048-c310-ea9cead8a107","d6548c63-aea4-c17d-314c-ac2e5274c183","95511968","655000","8397.435897435897","2012-12-10","Epc Domestic","1246286.99","15978.04","F","Flat","N","L","F","E09000001","532491.003","180885.097",
"46ac017f-58b7-00d6-05ff-d6cf01a14ef9","70da8256-e417-6d8c-339e-15cc880c3884","95514486","1400000","12844.036697247706","2017-09-22","Epc Domestic","1563668.91","14345.59","F","Flat","Y","L","G","E09000001","532131.354","181987.142",
"74a33c4f-0e10-d6c8-5912-417c914052a4","0b3e44b1-5498-8f7a-256f-ab872e494c35","200000069209","370000","8809.52380952381","2010-12-13","Epc Domestic","777297.25","18507.08","F","Flat","N","L","D","E09000001","532249.482","180805.924",
"4d20cdbb-b093-cede-b788-07b47686b69f","5a1e430f-8c83-aebe-9a45-55882b8a7a6b","200000072593","1691750","241.88590220188732","2017-05-09","Epc Non Domestic","1684226.87","240.81","O","Office","N","F","","E09000001","532413.99","181650.495",
"d8b0d171-a208-daf2-a998-cf6b9f49ba12","91099ece-1ffc-5720-4ddd-75389964cb29","100020000199","166000","2721.311475409836","1998-08-25","Epc Domestic","1040756.05","17061.57","F","Maisonette","Y","L","F","E09000001","532209.603","181938.747",
"38f35c06-9c10-ff20-b150-1bc7929ff12d","78faad8a-6a9a-11f2-8982-ca0ff12d02c1","100020000070","380000","8260.869565217392","2008-09-19","Epc Domestic","761581.5","16556.12","F","Flat","N","L","F","E09000001","532060.797","181674.0385",
"0bc65706-830f-c7cc-e2de-6d56daa8132e","d57b737b-0539-f274-4fb3-8f999ae6dfcc","200000072965","395000","10972.222222222223","2007-10-05","Epc Domestic","808429.79","22456.38","F","Flat","N","L","D","E09000001","532358.6555","181951.506",
"5d299138-64e4-dc9b-51c7-36ec1d01cde8","3c51b77a-2d5e-2ec1-c5ce-05e7d0bea855","200000074348","243000","3375","2000-10-27","Epc Domestic","926424.6","12867.01","F","Flat","N","L","E","E09000001","532141.566","181939.821",
"b3d1e79d-fd0d-5cad-c8c0-1ac578ec7b1c","4ca6f044-6647-0f07-19d2-8a035950d3e1","95500905","177500","3413.4615384615386","2000-04-28","Epc Domestic","905749.51","17418.26","F","Flat","Y","L","F","E09000001","531843.487","181122.3275",
"5d299138-64e4-dc9b-51c7-36ec1d01cde8","3c51b77a-2d5e-2ec1-c5ce-05e7d0bea855","200000074348","120000","1666.6666666666667","1998-07-02","Epc Domestic","798533.18","11090.74","F","Flat","N","L","E","E09000001","532141.566","181939.821",
"b4677eb8-c376-6f5e-b235-b9163d3a3c75","c0d8c729-dc7c-38e1-0a0e-9daaa7349be3","200000074240","340000","4722.222222222223","2004-05-21","Epc Domestic","1133717.29","15746.07","F","Flat","N","L","E","E09000001","532542.227","181717.327",
"bdb562e0-fd00-9e64-5955-ee8788e3dc40","4cfdfc38-3d58-e16c-bd04-9f73c7c052a6","100020001277","200000","4347.826086956522","2000-08-22","Epc Domestic","841947.43","18303.21","F","Flat","N","L","","E09000001","533012.7093333333","180732.99233333333",
"5c085fd6-a8a8-cc66-fd3f-0793cd961ff9","f0a45215-c1dc-47b2-6a23-a8170a35f95c","","750000","5681.818181818182","2000-02-04","Epc Non Domestic","4029812.63","30528.88","D","A1/A2 Retail and Financial/Professional services","N","F","","E09000001","533371.762","181651.088",
"96dcdcc2-bab2-f14c-3397-15b4a74ede84","78aad33f-ff58-226d-8d96-0def902b16ec","95511897","980000","11951.219512195123","2013-01-11","Epc Domestic","1969185.31","24014.46","F","Flat","Y","L","F","E09000001","531323.056","181225.969",
"3d9903c7-663f-8c7e-01ac-5b4454f2dc7c","175432dd-dbfc-f5b3-8bfb-c3212844bf2e","100020000304","385000","3888.8888888888887","2002-07-05","Epc Domestic","1370127.26","13839.67","F","Flat","N","L","G","E09000001","531774.752","181095.698",
"7e200b4a-001e-6b46-c473-a434c0d1f172","86462ce8-63a2-4d54-9235-95c689fa01b3","100022934527","707500","8843.75","2008-02-08","Epc Domestic","1456625.85","18207.82","F","Flat","N","L","F","E09000001","532216.853","181992.42",
"5122c30e-77bc-5482-63f5-09ff05ba90eb","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070482","179000","2753.846153846154","1999-12-15","Epc Domestic","987752.52","15196.19","F","Flat","Y","L","F","E09000001","532216.651","180812.792",
"9b2a39c7-ac58-e261-7e45-f1abf44f997d","175432dd-dbfc-f5b3-8bfb-c3212844bf2e","100020000305","975000","10833.333333333334","2020-03-24","Epc Domestic","1076303.49","11958.93","F","Flat","N","L","G","E09000001","531774.752","181095.698",
"1350149c-a04e-efd0-2da8-31ab6511e7b9","91ecbdb9-fe8b-044a-116c-518d0f0e881b","200000071456","410000","9111.111111111111","2015-08-24","Epc Domestic","504354.44","11207.88","F","Flat","N","L","C","E09000001","532103.6585","182076.60249999998",
"bbf44458-df1a-03a0-e19f-09ff36996cff","78faad8a-6a9a-11f2-8982-ca0ff12d02c1","100020000065","182352","2762.909090909091","1998-01-21","Epc Domestic","1369776.31","20754.19","F","Flat","N","L","F","E09000001","532060.797","181674.0385",
"8fd790ad-aa2a-fd04-82a9-c3403c162b37","a8e903c0-0d92-ef88-7b49-cdc5ef7ffb60","200000069970","305000","6630.434782608696","2010-06-15","Epc Domestic","665928.27","14476.7","F","Flat","N","L","E","E09000001","533333.253","181622.571",
"dcc5af0c-eeb4-c19a-01ae-768cc38df06d","8398361a-b2ab-d2fb-0a31-016ca78ea26c","95513084","473503","12797.378378378378","2015-09-11","Epc Domestic","576965.45","15593.66","F","Flat","N","L","E","E09000001","531619.906","181126.444",
"9e57f30b-b839-cd36-32ec-0e57e5041721","33b0114b-b4a0-2500-f0e7-7bfd885019c5","95515253","964250","16916.666666666668","2020-02-12","Epc Domestic","1127855.49","19786.94","F","Flat","Y","L","F","E09000001","531932.136","181661.031",
"f125b8d8-367d-1351-9c53-2cf4cfe2c32a","773aaa9e-efeb-e25e-bc4f-f9578d35c55a","200000073260","160000","4571.428571428572","2000-06-02","Epc Domestic","754315","21551.86","F","Flat","N","L","D","E09000001","532141.566","181939.821",
"9a2811ac-0cf4-81db-c04e-1969fbf7025b","12c9e046-cc8d-d015-1b71-6facfcfb36a6","200000074077","565000","14868.421052631578","2014-10-10","Epc Domestic","692206.94","18215.97","F","Flat","N","L","C","E09000001","532154.0275","181785.434",
"6a6f5c3f-7990-8e66-19e4-bb38affcee4d","4ae3b7d0-70f0-9d90-ff22-0e525da21778","95510300","710000","12678.57142857143","2021-02-26","Epc Domestic","912327.91","16291.57","F","Flat","N","L","E","E09000001","532007.961","181777.266",
"b4677eb8-c376-6f5e-b235-b9163d3a3c75","c0d8c729-dc7c-38e1-0a0e-9daaa7349be3","200000074240","450000","6250","2006-11-29","Epc Domestic","1185852.62","16470.18","F","Flat","N","L","E","E09000001","532542.227","181717.327",
"f8722ea8-429d-4b54-8b2f-63adb0892401","4ed14c71-7fae-9556-44c7-f8c334de13bf","95514229","1345000","16604.938271604937","2016-11-28","Epc Domestic","1536143.73","18964.74","F","Flat","Y","L","G","E09000001","531910.253","181678.153",
"27838171-3b4c-a722-ad75-1f55e1ff992f","67d18c91-a0e7-dd9e-4d86-7c701ea4b3ba","95514638","1730000","15175.438596491229","2018-01-25","Epc Domestic","2016170.82","17685.71","F","Flat","Y","L","G","E09000001","532018.741","181688.305",
"e0ec094b-ef9c-c747-c61e-6c3a31870ba0","0b3e44b1-5498-8f7a-256f-ab872e494c35","200000069162","250000","4098.360655737705","2009-11-27","Epc Domestic","587127.4","9625.04","F","Flat","N","L","D","E09000001","532249.482","180805.924",
"d41ee8f6-d6a9-b854-9071-f3dbaf95c8a7","d57b737b-0539-f274-4fb3-8f999ae6dfcc","200000072829","107800","3080","1999-05-20","Epc Domestic","527107.18","15060.21","F","Flat","N","L","D","E09000001","532358.6555","181951.506",
"ba149126-0d50-aea8-7ac3-8759a189c9db","10516257-277d-5867-6379-e18f62ee630e","95500616","530000","10392.156862745098","2021-06-30","Epc Domestic","640690.69","12562.56","F","Flat","N","L","E","E09000001","533516.1655","180875.65899999999",
"acc73ea6-c803-642c-bc81-0bb448488381","2a0bf52a-c3e8-4ba8-4142-568499b38bad","100022937151","2125000","9837.962962962964","2015-07-08","Epc Non Domestic","2552226.25","11815.86","O","Office","N","F","","E09000001","531345.622","181155.085",
"1ae0a1a7-3c40-5591-e23c-d85be65b426b","78faad8a-6a9a-11f2-8982-ca0ff12d02c1","100020000054","234950","2669.8863636363635","1998-02-09","Epc Domestic","1525957.66","17340.43","F","Flat","Y","L","G","E09000001","532060.797","181674.0385",
"66cec218-e9d9-757f-5671-fb5b0de08358","9daa9cd5-83fc-c75d-cb22-e535b47a461b","200000073701","518000","12950","2018-07-23","Epc Domestic","598410.25","14960.26","F","Flat","N","L","D","E09000001","532125.47","181906.986",
"3d9903c7-663f-8c7e-01ac-5b4454f2dc7c","175432dd-dbfc-f5b3-8bfb-c3212844bf2e","100020000304","290000","2929.2929292929293","2000-03-22","Epc Domestic","1519350.5","15346.97","F","Flat","Y","L","G","E09000001","531774.752","181095.698",
"a2ec1259-46ea-dcfe-bbe5-ab0a9f0db63a","79c8a76c-84fb-3117-ca39-8bef8d445443","","2800000","3603.6036036036035","2017-08-30","Epc Non Domestic","3091786.4","3979.13","O","B1 Offices and Workshop businesses","N","F","","E09000001","533632.253","180962.464",
"eb7c5890-e16b-4445-91b5-7b5842c4cee3","e7b433db-a9e5-fdac-39de-ef9ed993a035","95505815","235000","6184.210526315789","2003-07-11","Epc Domestic","843350.45","22193.43","F","Flat","Y","L","E","E09000001","531736.249","181561.631",
"f3503ada-a9ab-877e-f0c8-3283ff79ef1c","4cfdfc38-3d58-e16c-bd04-9f73c7c052a6","100020001274","265000","3533.3333333333335","2000-06-07","Epc Domestic","1249334.21","16657.79","F","Flat","Y","L","","E09000001","533012.7093333333","180732.99233333333",
"94b6aa28-56c3-bc26-d26c-344b6c002f0a","4cfdfc38-3d58-e16c-bd04-9f73c7c052a6","100020001281","610700","12722.916666666666","2014-06-30","Epc Domestic","819004.8","17062.6","F","Flat","N","L","","E09000001","533012.7093333333","180732.99233333333",
"e701bc49-0f0c-8215-5f92-6eccaa418a92","d40ce57e-713a-5aff-7963-cebdd97877e9","200000071273","302500","4321.428571428572","2002-08-16","Epc Domestic","1031002","14728.6","F","Flat","N","L","D","E09000001","533397.308","181180.489",
"9ba9d2b5-e0ff-15d5-74cc-f2837a9901ef","3c51b77a-2d5e-2ec1-c5ce-05e7d0bea855","200000074329","835000","10182.926829268292","2012-12-14","Epc Domestic","1588778.07","19375.34","F","Flat","N","L","F","E09000001","532141.566","181939.821",
"3906ce28-8620-24a9-5c2a-3a1a63ae2117","86462ce8-63a2-4d54-9235-95c689fa01b3","95509696","102000","2040","1997-02-18","Epc Domestic","857159.72","17143.19","F","Flat","Y","L","F","E09000001","532216.853","181992.42",
"c1558b38-3b13-03eb-784b-5ab3938a3ae0","1472b185-b8d4-47f6-35c0-20fe109403be","100020000487","203000","3903.846153846154","2000-08-14","Epc Domestic","854576.64","16434.17","F","Flat","N","L","F","E09000001","531397.881","181297.224",
